Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.359525463,12:10:36,98,98.507361,-999,-999,-999,-999,77.823476,77.168752,3.727354,0.042091,0.281274,4,7,5,6,4,9,5,6,4,9,5,6,4,10,6,6,0.08947,0.16295,0.31233,0.30347,1,1,0.488703704,03:25:59,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.40119213,03:06:45,99,99.129688,-999,-999,-999,-999,56.511101,57.1592,1.522321,0.070498,0.355255,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06667,0.12416,0.24444,0.24519,1,1,0.488703704,03:41:32,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.40119213,03:36:47,99,99.150544,-999,-999,-999,-999,50.081338,50.717939,4.487285,0.290136,0.357399,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06352,0.1186,0.23433,0.23587,1,1,0.488703704,03:46:38,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.40119213,11:03:05,99,99.460475,-999,-999,-999,-999,62.951396,62.297849,2.490139,0.10162,0.372941,3,9,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07148,0.13195,0.25739,0.25493,1,1,0.488703704,03:38:59,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.40119213,11:52:05,99,99.494502,-999,-999,-999,-999,73.664467,73.007965,3.164504,0.04532,0.387591,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08283,0.15151,0.29209,0.28559,1,1,0.488703704,03:41:27,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.40119213,12:10:31,99,99.507303,-999,-999,-999,-999,77.692829,77.038154,2.667514,0.032972,0.382251,4,8,5,6,4,9,5,6,4,9,5,6,4,10,6,6,0.08927,0.1626,0.31171,0.30283,1,1,0.488703704,03:43:42,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442858796,03:06:28,100,100.129491,-999,-999,-999,-999,56.331823,56.980706,3.491041,0.245312,0.333213,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,4,0.06657,0.12398,0.24413,0.24489,1,1,0.488703704,03:25:56,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484525463,03:06:13,101,101.129317,0.8986,0.9567,0.9663,0.9621,56.148574,56.798202,1.443595,0.059931,0.419834,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06647,0.1238,0.24379,0.24459,1,1,0.488703704,03:54:38,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484525463,03:32:26,101,101.147523,0.902,0.9381,0.9586,0.9688,50.512164,51.152826,1.554063,0.103817,0.409098,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.0637,0.11892,0.23493,0.23641,1,1,0.488703704,03:26:37,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484525463,10:36:44,101,101.442176,0.8881,0.926,0.9278,0.9201,56.989429,56.340015,2.069922,0.082653,0.490467,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06737,0.12486,0.24479,0.24384,1,1,0.488703704,03:41:14,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:04:2023,10:44:55,117,117.447859,0.882,0.887,0.895,0.8993,57.022424,56.364743,1.909439,0.059892,0.959004,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06965,0.13104,0.25054,0.25147,1,1,0.447037037,21:46:10,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.193553241,10:48:11,124,124.450127,0.9501,0.9502,0.9468,0.9437,57.043443,56.385524,3.050235,0.004501,1.139822,4,7,7,5,2,7,7,5,3,10,7,4,4,10,7,4,0.06682,0.12781,0.24965,0.2506,1,1,0.447037037,21:47:19,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.193553241,12:22:09,124,124.515382,0.9439,0.9363,0.9231,0.9152,77.469653,76.827465,2.475364,0.00473,0.846879,4,8,4,6,4,9,4,6,4,10,4,6,4,10,5,6,0.08784,0.16898,0.31801,0.31214,1,1,0.447037037,21:37:54,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.235219907,11:17:10,125,125.470255,0.9443,0.9413,0.9337,0.9263,63.291888,62.636277,2.084073,0.017854,1.217113,3,10,8,5,3,10,7,5,3,10,5,5,3,8,5,5,0.07107,0.13617,0.26354,0.26309,1,1,0.447037037,21:44:04,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276886574,10:49:09,126,126.450799,0.9255,0.9507,0.9623,0.9664,57.061982,56.40427,1.405893,0.050461,0.494345,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06683,0.12783,0.2497,0.25063,1,1,0.447037037,21:27:01,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276886574,11:17:07,126,126.47022,0.9136,0.9263,0.9353,0.939,63.182647,62.527307,1.756381,0.052647,0.536011,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07099,0.136,0.26326,0.26284,1,1,0.447037037,21:32:12,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276886574,12:04:51,126,126.503368,0.9214,0.9183,0.9191,0.9176,73.543032,72.89661,1.551623,0.011782,0.697825,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08178,0.15712,0.29834,0.29445,1,1,0.447037037,21:39:15,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276886574,12:23:12,126,126.516111,0.9315,0.9199,0.9093,0.9071,77.47737,76.836715,2.471905,0.009605,0.723546,3,8,5,6,4,8,5,6,4,9,5,6,4,10,6,6,0.08785,0.16899,0.31806,0.31219,1,1,0.447037037,21:42:10,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.360219907,12:07:02,128,128.504884,0.8799,0.9258,0.9351,0.9384,73.80318,73.158422,3.179509,0.071387,0.644975,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08215,0.15786,0.29957,0.2955,1,1,0.447037037,21:41:17,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401886574,02:41:37,129,129.112234,0.8772,0.9338,0.9552,0.9551,56.51555,57.173243,2.021101,0.341626,0.573702,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06763,0.12643,0.25293,0.25567,1,1,0.447037037,21:31:53,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401886574,10:52:09,129,129.452882,0.8809,0.8896,0.8973,0.9031,57.432818,56.77572,3.037619,0.08238,1.051431,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.06862,0.12772,0.25416,0.25496,1,1,0.447037037,21:54:58,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401886574,11:18:05,129,129.470891,0.8687,0.8895,0.8985,0.9039,63.100777,62.446474,2.794945,0.065556,1.022781,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07266,0.13526,0.26703,0.26647,1,1,0.447037037,21:58:43,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401886574,12:06:58,129,129.504838,0.8802,0.9054,0.905,0.9093,73.684397,73.040157,3.091409,0.044332,0.97394,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08418,0.15673,0.30356,0.29921,1,1,0.447037037,22:02:14,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.485219907,10:52:00,131,131.452778,0.8839,0.8946,0.8991,0.902,57.21127,56.554537,2.405412,0.276559,0.940102,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.06847,0.12744,0.2537,0.25457,1,1,0.447037037,21:51:10,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.485219907,11:19:00,131,131.471528,0.869,0.8869,0.8911,0.8931,63.107029,62.453525,2.050768,0.084125,1.017731,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07266,0.13525,0.26702,0.26649,1,1,0.447037037,21:28:25,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.485219907,12:07:25,131,131.50515,0.8658,0.887,0.8897,0.8912,73.572801,72.929774,1.901303,0.012403,0.951641,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08403,0.15645,0.30309,0.29876,1,1,0.447037037,21:36:34,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.526886574,10:51:58,132,132.452755,0.8653,0.8972,0.8977,0.9132,57.110348,56.453819,2.285324,0.105183,0.77663,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06841,0.12734,0.25351,0.2544,1,1,0.447037037,21:46:14,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.526886574,11:19:30,132,132.471875,0.8654,0.8933,0.8939,0.9085,63.119642,62.466562,1.628056,0.051312,0.838092,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07267,0.13528,0.26706,0.26652,1,1,0.447037037,21:56:22,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.526886574,12:07:55,132,132.505498,0.8645,0.8867,0.8841,0.8942,73.576232,72.933898,2.464912,0.025152,0.882167,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08402,0.15645,0.30309,0.29878,1,1,0.447037037,22:04:06,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.568553241,10:52:27,133,133.45309,0.8682,0.9042,0.9028,0.9171,57.122916,56.466651,1.558956,0.071495,0.813406,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06842,0.12734,0.25352,0.25442,1,1,0.447037037,21:49:41,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.568553241,11:21:53,133,133.47353,0.858,0.8911,0.8948,0.908,63.541991,62.889659,1.988356,0.049349,0.861505,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07302,0.13594,0.26817,0.26751,1,1,0.447037037,21:58:13,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.568553241,12:08:22,133,133.50581,0.8605,0.8911,0.8912,0.9032,73.569151,72.927496,2.741247,0.032895,0.900747,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08401,0.15644,0.30304,0.29875,1,1,0.447037037,22:06:42,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.610219907,10:52:52,134,134.45338,0.8801,0.9185,0.9212,0.9359,57.12131,56.465319,1.974229,0.075578,0.951983,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06842,0.12734,0.25352,0.25442,1,1,0.447037037,21:37:37,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.610219907,11:21:54,134,134.473542,0.8785,0.9171,0.9218,0.9333,63.449888,62.797928,2.521707,0.097048,0.993207,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07295,0.13579,0.26793,0.2673,1,1,0.447037037,21:46:57,1085,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651886574,10:53:16,135,135.453657,0.8772,0.9317,0.9359,0.9415,57.116477,56.460771,3.787943,0.311451,0.761906,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06842,0.12734,0.25351,0.25441,1,1,0.447037037,22:00:25,1085,28.545,77.1926,15,lev20,Almucantar
