Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.192847222,03:13:10,94,94.134144,1.5251,1.5753,1.5779,1.5725,0.007646,0.003886,0.003361,0.003493,56.31969,56.961789,2.863773,0.282633,0.509942,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06454,0.12212,0.24201,0.24318,1,1,0.735231481,03:51:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192847222,10:33:16,94,94.439769,1.524,1.5668,1.5682,1.5638,0.006121,0.002638,0.002402,0.002653,57.08704,56.445115,3.361813,0.339679,0.526801,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06538,0.12315,0.24287,0.24229,1,1,0.735231481,03:43:00,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192847222,10:59:55,94,94.458275,1.5123,1.5636,1.5695,1.5624,0.007017,0.003026,0.002791,0.002706,62.831744,62.181835,2.95392,0.250142,0.545153,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06938,0.13056,0.25557,0.25352,1,1,0.735231481,03:49:56,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192847222,11:48:22,94,94.491921,1.4543,1.507,1.5211,1.507,0.008014,0.004655,0.004496,0.004148,73.392542,72.73664,2.477538,0.036274,0.634791,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08053,0.15121,0.29098,0.28496,1,1,0.735231481,03:58:01,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.192847222,12:06:29,94,94.504502,1.5014,1.5406,1.5435,1.5214,0.008168,0.00507,0.005086,0.004902,77.351921,76.696738,2.366912,0.021681,0.661874,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.08678,0.16277,0.3107,0.30244,1,1,0.735231481,04:01:31,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.234513889,01:50:38,95,95.076829,1.3326,1.4252,1.4772,1.498,0.005667,0.003249,0.003088,0.003115,74.006222,74.66294,1.920995,0.015959,0.478451,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08044,0.15234,0.2952,0.29294,1,1,0.735231481,03:41:25,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.234513889,03:39:30,95,95.152431,1.3574,1.4479,1.5041,1.5153,0.006462,0.003201,0.003494,0.003119,50.475801,51.106649,1.249269,0.052788,0.415994,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06164,0.1166,0.23235,0.23423,1,1,0.735231481,03:48:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,01:49:25,96,96.075984,1.4677,1.5334,1.5544,1.5432,0.007254,0.004073,0.003819,0.003596,74.032865,74.689698,1.940076,0.033311,0.50279,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08046,0.1524,0.29527,0.29306,1,1,0.735231481,04:06:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,02:22:33,96,96.098993,1.3968,1.4746,1.5078,1.513,0.007585,0.002946,0.002498,0.002993,66.78296,67.438321,1.866435,0.058623,0.451163,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0722,0.13664,0.26754,0.267,1,1,0.735231481,03:43:47,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,03:10:08,96,96.132037,1.3726,1.4609,1.5099,1.5206,0.005879,0.003263,0.00328,0.003384,56.462126,57.107039,1.501509,0.076562,0.451498,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,4,0.06463,0.12227,0.24228,0.24343,1,1,0.735231481,03:50:26,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,03:38:17,96,96.151586,1.4042,1.4919,1.5386,1.5472,0.006848,0.003478,0.003131,0.003303,50.469754,51.102464,1.524213,0.118713,0.454355,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06164,0.1166,0.23234,0.23422,1,1,0.735231481,03:56:42,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,11:49:29,96,96.492697,1.5051,1.5314,1.5354,1.5173,0.008129,0.005481,0.005462,0.005195,73.40728,72.750992,2.84574,0.038852,0.598727,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08054,0.15125,0.29101,0.28501,1,1,0.735231481,03:43:38,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.276180556,12:07:34,96,96.505255,1.5024,1.538,1.5426,1.5242,0.008571,0.005492,0.005462,0.005083,77.360288,76.705116,2.757724,0.027596,0.568822,4,7,7,6,4,7,7,6,4,9,7,6,4,10,6,6,0.08678,0.16279,0.31075,0.30248,1,1,0.735231481,03:47:08,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,01:48:20,97,97.075231,1.4265,1.4917,1.5193,1.518,0.009095,0.004691,0.004455,0.004478,74.032505,74.689415,1.791412,0.026674,0.514097,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08233,0.15187,0.29494,0.29228,1,1,0.735231481,03:44:23,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,02:22:22,97,97.098866,1.4004,1.472,1.5066,1.5104,0.008237,0.004436,0.004106,0.003847,66.582808,67.238537,1.721527,0.044104,0.554708,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07396,0.13703,0.26789,0.26695,1,1,0.735231481,03:52:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,03:09:01,97,97.131262,1.3949,1.4729,1.5149,1.5219,0.007548,0.004303,0.004028,0.003912,56.452948,57.099033,1.877859,0.072807,0.562843,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06664,0.1241,0.24435,0.24508,1,1,0.735231481,04:00:36,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,03:37:19,97,97.150914,1.4175,1.4983,1.5434,1.5495,0.008115,0.004886,0.005148,0.004836,50.415053,51.049428,1.780948,0.091659,0.548105,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06366,0.11885,0.2348,0.23628,1,1,0.735231481,04:07:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,10:33:36,97,97.44,1.5832,1.6,1.6,1.6,0.007331,0.002554,0.003007,0.003405,56.773633,56.128458,4.348202,0.425739,0.484709,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,3,0.06722,0.12461,0.24437,0.2435,1,1,0.735231481,03:53:48,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,11:02:28,97,97.460046,1.33,1.4017,1.4456,1.4606,0.006665,0.003016,0.003011,0.002657,63.023606,62.37116,2.549205,0.05465,0.540803,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.0715,0.132,0.25748,0.25509,1,1,0.735231481,04:00:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,11:49:58,97,97.493032,1.4455,1.5001,1.5243,1.5166,0.009115,0.003758,0.003476,0.003233,73.39941,72.74299,2.728641,0.043231,0.528593,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08244,0.15083,0.29092,0.2846,1,1,0.735231481,04:08:07,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.317847222,12:08:06,97,97.505625,1.4561,1.5091,1.5301,1.5213,0.008665,0.004499,0.004623,0.004485,77.363458,76.708349,3.595252,0.034843,0.529807,4,8,7,6,4,7,7,6,4,7,7,6,4,10,7,6,0.08861,0.16149,0.30978,0.30126,1,1,0.735231481,04:10:47,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,01:47:22,98,98.07456,1.4038,1.4795,1.511,1.5109,0.007685,0.00448,0.004386,0.004351,74.008862,74.665817,1.882885,0.029711,0.521921,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0823,0.15183,0.29484,0.29218,1,1,0.735231481,03:46:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,02:19:43,98,98.097025,1.369,1.4483,1.4879,1.4957,0.006619,0.003721,0.003538,0.003426,66.92457,67.580862,1.953824,0.047147,0.51229,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07428,0.13759,0.26891,0.2679,1,1,0.735231481,03:54:09,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,03:07:49,98,98.130428,1.3519,1.4383,1.4909,1.5031,0.005556,0.003051,0.003186,0.003042,56.465279,57.112505,1.888465,0.076462,0.473103,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06665,0.12412,0.24437,0.24511,1,1,0.735231481,04:01:39,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,03:36:53,98,98.150613,1.4165,1.4995,1.5483,1.552,0.007413,0.00377,0.004243,0.004067,50.25138,50.887099,1.860189,0.113461,0.501383,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06359,0.11873,0.23458,0.23608,1,1,0.735231481,04:08:10,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,10:34:06,98,98.440347,1.5111,1.5395,1.541,1.5331,0.005827,0.001691,0.001485,0.001531,56.756301,56.110009,3.214848,0.270329,0.493275,4,10,7,5,4,10,8,4,4,10,8,3,4,10,8,4,0.06721,0.12459,0.24433,0.24347,1,1,0.735231481,03:53:27,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,11:02:13,98,98.459873,1.5046,1.5361,1.5379,1.5295,0.007334,0.003736,0.00379,0.003762,62.851237,62.198249,3.180455,0.196723,0.51425,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07138,0.13178,0.2571,0.25472,1,1,0.735231481,03:55:51,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,11:52:16,98,98.49463,1.4784,1.5165,1.5212,1.5102,0.005962,0.00399,0.004535,0.004333,73.789751,73.133305,3.117958,0.090957,0.467185,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08296,0.15176,0.29255,0.28607,1,1,0.735231481,04:02:05,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.359513889,12:10:22,98,98.507199,1.5148,1.5389,1.5335,1.517,0.005519,0.003985,0.004792,0.004945,77.745347,77.090599,3.264672,0.058356,0.501828,4,7,7,6,4,7,7,6,4,8,7,6,4,9,7,6,0.0893,0.16269,0.31192,0.30309,1,1,0.735231481,04:04:35,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,01:47:05,99,99.074363,1.4078,1.4825,1.5146,1.5184,0.005581,0.002958,0.002887,0.002901,73.837901,74.494909,2.043767,0.028939,0.518919,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08206,0.1514,0.2941,0.29147,1,1,0.735231481,03:47:33,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,02:18:37,99,99.096262,1.3599,1.4414,1.4844,1.498,0.005182,0.002793,0.002678,0.002677,66.930387,67.587043,1.977679,0.041236,0.540815,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07426,0.13757,0.26891,0.26792,1,1,0.735231481,03:55:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,03:06:53,99,99.12978,1.4311,1.5074,1.5457,1.5488,0.006828,0.002894,0.003107,0.003025,56.423701,57.071934,2.117323,0.084566,0.577062,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06662,0.12407,0.24428,0.24504,1,1,0.735231481,04:03:11,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,03:36:41,99,99.150475,1.4399,1.5205,1.5653,1.5703,0.00727,0.003804,0.003913,0.003627,50.041723,50.678635,1.721289,0.085443,0.572478,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.0635,0.11857,0.23428,0.23582,1,1,0.735231481,04:09:36,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,10:34:45,99,99.440799,1.5919,1.6,1.6,1.6,0.005978,0.0025,0.002482,0.002336,56.773202,56.125803,3.714534,0.383456,0.679731,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.06722,0.12461,0.24437,0.2435,1,1,0.735231481,03:57:31,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,11:02:52,99,99.460324,1.5262,1.5721,1.5827,1.5721,0.005506,0.002315,0.002289,0.002242,62.876081,62.22244,2.143757,0.12467,0.649582,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07139,0.1318,0.25714,0.25477,1,1,0.735231481,04:04:44,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,11:51:53,99,99.494363,1.5337,1.5754,1.5786,1.5652,0.005664,0.002544,0.002506,0.002499,73.593639,72.937116,2.669451,0.070147,0.615913,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0827,0.15131,0.29174,0.28533,1,1,0.735231481,04:11:38,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.401180556,12:10:12,99,99.507083,1.543,1.5723,1.5734,1.5607,0.005054,0.002604,0.00271,0.002748,77.596641,76.941935,3.388713,0.049483,0.635675,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.08904,0.16222,0.31106,0.30237,1,1,0.735231481,03:42:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,01:46:47,100,100.074155,1.4119,1.4858,1.5123,1.5099,0.007594,0.00429,0.003979,0.004044,73.673021,74.330054,2.155846,0.025691,0.747417,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08186,0.15105,0.29344,0.29079,1,1,0.735231481,03:57:24,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,02:17:32,100,100.095509,1.3688,1.4498,1.4872,1.4943,0.006958,0.004454,0.004035,0.004181,66.935439,67.592415,1.983865,0.036369,0.754692,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0743,0.13762,0.26895,0.26793,1,1,0.735231481,04:06:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,03:06:21,100,100.12941,1.3871,1.4712,1.5128,1.5186,0.007401,0.004156,0.003709,0.003388,56.299189,56.948271,1.701849,0.06067,0.777184,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06656,0.12396,0.24408,0.24483,1,1,0.735231481,03:50:07,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,03:33:36,100,100.148333,1.4168,1.4984,1.5401,1.544,0.008254,0.005163,0.005128,0.004958,50.448713,51.088109,1.804545,0.079996,0.790082,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06367,0.11887,0.23483,0.23633,1,1,0.735231481,03:59:43,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,10:36:40,100,100.44213,1.3913,1.4643,1.5021,1.5022,0.005865,0.002695,0.002518,0.002171,57.066016,56.417228,2.134613,0.075566,0.694392,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06739,0.12491,0.24489,0.24396,1,1,0.735231481,04:12:12,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,11:03:27,100,100.460729,1.4744,1.5317,1.5534,1.545,0.007212,0.003875,0.003829,0.003705,62.887743,62.233509,3.085023,0.115103,0.716724,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07141,0.13183,0.25719,0.2548,1,1,0.735231481,04:17:52,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,11:51:40,100,100.494213,1.4801,1.5283,1.5349,1.5147,0.006952,0.004358,0.004429,0.004311,73.434588,72.778021,2.417557,0.029454,0.764957,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08249,0.15094,0.29107,0.28473,1,1,0.735231481,03:48:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.442847222,12:09:55,100,100.506887,1.5127,1.5413,1.5379,1.5123,0.006704,0.00418,0.004375,0.004424,77.422922,76.768265,3.237102,0.028967,0.810271,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.08873,0.16169,0.31014,0.30154,1,1,0.735231481,03:52:28,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484513889,01:44:03,101,101.072257,1.3979,1.4749,1.5045,1.5034,0.005805,0.003036,0.002754,0.002779,74.04362,74.700449,2.934021,0.04211,0.535414,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08235,0.15191,0.29503,0.29232,1,1,0.735231481,03:48:58,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484513889,02:16:33,101,101.094826,1.4045,1.4812,1.5126,1.5138,0.006029,0.002975,0.002755,0.002403,66.921542,67.578788,2.795342,0.085786,0.551961,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07428,0.13761,0.26893,0.2679,1,1,0.735231481,03:57:58,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484513889,03:06:13,101,101.129317,1.4325,1.5069,1.5402,1.5477,0.0068,0.003746,0.003891,0.004442,56.09149,56.741278,3.318039,0.170108,0.62402,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06643,0.12373,0.24369,0.24449,1,1,0.735231481,04:04:54,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.484513889,03:32:28,101,101.147546,1.4452,1.519,1.554,1.5532,0.007779,0.003964,0.003897,0.003851,50.446202,51.087088,2.099808,0.123532,0.640359,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06367,0.11887,0.23483,0.23633,1,1,0.735231481,04:11:29,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567847222,01:41:57,103,103.070799,1.497,1.5567,1.5562,1.5424,0.005719,0.0026,0.002146,0.001937,74.055275,74.711838,3.10626,0.091773,0.79696,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08235,0.15193,0.29506,0.29237,1,1,0.735231481,04:04:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567847222,02:15:44,103,103.094259,1.5076,1.5616,1.5591,1.5498,0.005228,0.002318,0.002048,0.002012,66.650773,67.308406,3.42521,0.181289,0.787846,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07403,0.13716,0.26812,0.26714,1,1,0.735231481,04:12:17,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567847222,03:02:24,103,103.126667,1.5612,1.5985,1.5953,1.5852,0.006058,0.002534,0.002262,0.002414,56.456653,57.108592,2.839201,0.251603,0.815051,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06665,0.12412,0.24437,0.2451,1,1,0.735231481,03:48:46,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.567847222,11:53:15,103,103.495312,1.4807,1.5193,1.5108,1.5018,0.00353,0.001464,0.00117,0.001185,73.449391,72.793018,4.073053,0.08279,0.825162,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08252,0.15098,0.29113,0.28479,1,1,0.735231481,04:13:09,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.609513889,10:37:48,104,104.442917,1.5092,1.5544,1.559,1.5537,0.00475,0.001918,0.001802,0.001919,56.841082,56.189092,3.809463,0.248835,0.853428,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.06725,0.12467,0.24448,0.2436,1,1,0.735231481,04:11:17,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.609513889,11:05:35,104,104.462211,1.5248,1.5749,1.5776,1.569,0.005607,0.002759,0.002604,0.002572,62.902806,62.246708,3.245846,0.182619,0.836231,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07143,0.13186,0.25724,0.25482,1,1,0.735231481,04:17:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.609513889,12:13:59,104,104.509711,1.5234,1.5589,1.5565,1.5457,0.005414,0.002945,0.002806,0.002644,77.864693,77.211507,4.9163,0.089146,0.782382,4,9,7,6,4,8,7,6,4,8,7,6,4,9,7,6,0.08953,0.16308,0.31258,0.30368,1,1,0.735231481,03:47:32,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,02:12:26,105,105.091968,1.5252,1.559,1.5485,1.5438,0.00447,0.001512,0.001081,0.001187,66.937003,67.594932,4.690813,0.252146,0.67957,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07824,0.14428,0.2752,0.2761,1,1,0.735231481,04:15:28,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,10:40:24,105,105.444722,1.5324,1.5797,1.5796,1.5717,0.005475,0.002243,0.002015,0.002187,57.292786,56.639673,2.928406,0.227618,0.902695,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.071,0.13037,0.2501,0.25047,1,1,0.735231481,04:05:38,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,11:06:09,105,105.462604,1.5325,1.5762,1.5749,1.5643,0.00577,0.002037,0.001842,0.001844,62.916591,62.260139,2.688006,0.165813,0.816826,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07518,0.13787,0.26279,0.26191,1,1,0.735231481,04:15:15,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,11:55:26,105,105.496829,1.4761,1.5216,1.5271,1.516,0.006716,0.002204,0.001927,0.001613,73.708084,73.052144,3.467911,0.091169,0.810993,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0874,0.15983,0.29993,0.29539,1,1,0.735231481,04:23:43,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.651180556,12:13:55,105,105.509664,1.4835,1.522,1.5215,1.5072,0.006554,0.002628,0.002137,0.00196,77.73975,77.086795,3.560351,0.042593,0.885483,4,8,7,6,4,8,7,6,4,8,7,6,4,9,7,6,0.09426,0.17213,0.32071,0.31412,1,1,0.735231481,04:28:39,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692847222,01:40:18,106,106.069653,1.5151,1.5729,1.5697,1.5581,0.007707,0.003835,0.00337,0.003225,73.7654,74.421488,3.328593,0.10547,0.732222,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08642,0.1594,0.30153,0.30124,1,1,0.735231481,04:00:46,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692847222,02:59:57,106,106.124965,1.5574,1.5986,1.5941,1.5894,0.006482,0.003272,0.00301,0.003017,56.323702,56.97769,3.129801,0.293242,0.734532,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.06997,0.12906,0.24883,0.25107,1,1,0.735231481,04:08:06,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692847222,11:55:07,106,106.496609,1.5876,1.6,1.6,1.5999,0.009477,0.004355,0.003784,0.003252,73.530097,72.874276,4.600415,0.583191,0.804217,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08713,0.15933,0.29905,0.29467,1,1,0.735231481,04:12:15,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.692847222,12:13:26,106,106.509329,1.4911,1.5362,1.5433,1.527,0.009857,0.004451,0.003719,0.003509,77.524471,76.871676,3.300275,0.023185,0.776216,4,8,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.09385,0.17138,0.31944,0.313,1,1,0.735231481,04:16:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,01:37:56,107,107.068009,1.4519,1.5106,1.5203,1.5123,0.006872,0.003537,0.003287,0.003193,74.071967,74.727583,3.665081,0.091284,0.732003,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08689,0.16025,0.30299,0.30262,1,1,0.735231481,04:06:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,02:10:21,107,107.090521,1.4865,1.5551,1.5659,1.5582,0.007986,0.003905,0.003346,0.00324,66.969723,67.627752,2.868611,0.142278,0.776077,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07827,0.14432,0.27528,0.2762,1,1,0.735231481,04:15:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,02:58:20,107,107.123843,1.5302,1.5894,1.5954,1.5874,0.008611,0.003966,0.003436,0.003488,56.461779,57.116492,2.629715,0.225797,0.77998,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.07006,0.12922,0.24911,0.25132,1,1,0.735231481,04:23:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,03:25:57,107,107.143021,1.6,1.6,1.6,1.6,0.0108,0.005013,0.004893,0.005126,50.46407,51.112468,4.474513,0.587816,0.780224,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06686,0.12336,0.23899,0.24179,1,1,0.735231481,03:58:03,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.734513889,10:39:52,107,107.444352,1.33,1.4098,1.4506,1.4549,0.007895,0.003398,0.00312,0.002142,56.952242,56.298135,3.180668,0.12919,0.736268,4,10,7,5,4,10,7,5,4,6,8,4,4,8,8,4,0.07078,0.12998,0.24944,0.24987,1,1,0.735231481,04:26:33,1292,28.545,77.1926,15,lev20,Almucantar
